delivery_date,time_code,opening_price_jpy_kwh,highest_price_jpy_kwh,lowest_price_jpy_kwh,last_price_jpy_kwh,average_price_jpy_kwh,total_volume_kwh,number_of_contracts,source
2026-04-21,21,0.01,17.5,0.01,8.51,11.41,291950,192,JEPX public intraday CSV
2026-04-21,22,0.01,15.5,0.01,0.03,7.23,286400,203,JEPX public intraday CSV
2026-04-21,23,0.11,15.0,0.01,0.03,5.38,395900,227,JEPX public intraday CSV
2026-04-21,24,0.08,15.73,0.01,8.53,5.6,421350,239,JEPX public intraday CSV
2026-04-21,25,0.08,12.36,0.01,2.01,3.5,358550,213,JEPX public intraday CSV
2026-04-21,26,0.12,5.01,0.01,0.2,1.35,873300,321,JEPX public intraday CSV
2026-04-21,27,0.2,10.0,0.01,0.86,4.8,964450,326,JEPX public intraday CSV
2026-04-21,28,0.08,10.0,0.01,1.01,4.45,904150,359,JEPX public intraday CSV
2026-04-21,29,0.2,10.0,0.01,7.01,4.41,726250,294,JEPX public intraday CSV
2026-04-21,30,0.08,15.85,0.01,12.01,5.0,736800,342,JEPX public intraday CSV
2026-04-21,31,0.08,16.8,0.01,15.01,6.42,612850,309,JEPX public intraday CSV
2026-04-21,32,0.11,18.78,0.01,16.42,9.83,575750,295,JEPX public intraday CSV
2026-04-21,33,3.95,23.0,2.95,7.91,10.46,513100,297,JEPX public intraday CSV
2026-04-21,34,11.06,28.64,5.79,8.01,15.27,320700,240,JEPX public intraday CSV
2026-04-21,35,11.86,40.0,8.0,11.7,24.3,645550,256,JEPX public intraday CSV
2026-04-21,36,12.5,51.0,4.0,14.32,35.15,874900,259,JEPX public intraday CSV
2026-04-21,37,15.01,27.01,9.24,12.9,15.08,551600,263,JEPX public intraday CSV
2026-04-21,38,16.11,26.94,7.35,16.0,16.6,538150,272,JEPX public intraday CSV
2026-04-21,39,15.95,22.93,2.0,14.39,15.63,385450,220,JEPX public intraday CSV
2026-04-21,40,18.1,21.12,2.0,13.26,15.04,262350,214,JEPX public intraday CSV
2026-04-21,41,33.84,35.3,7.33,16.08,25.15,480300,242,JEPX public intraday CSV
2026-04-21,42,33.84,35.3,7.28,20.74,25.24,408000,207,JEPX public intraday CSV
2026-04-21,43,14.2,28.5,7.32,14.16,20.72,291550,207,JEPX public intraday CSV
2026-04-21,44,14.26,27.72,7.26,11.17,18.71,279250,212,JEPX public intraday CSV
2026-04-21,45,25.81,28.31,5.9,9.81,19.19,281100,219,JEPX public intraday CSV
2026-04-21,46,10.0,28.82,5.86,27.72,20.07,349100,205,JEPX public intraday CSV
2026-04-21,47,10.0,27.72,8.43,27.72,18.11,309600,217,JEPX public intraday CSV
2026-04-21,48,10.0,25.2,6.93,25.2,15.09,300700,210,JEPX public intraday CSV
2026-04-22,1,16.26,16.43,8.65,12.1,12.84,188300,88,JEPX public intraday CSV
2026-04-22,2,15.55,16.55,9.22,9.42,14.96,69400,60,JEPX public intraday CSV
2026-04-22,3,16.27,17.16,8.64,8.64,12.77,94350,71,JEPX public intraday CSV
2026-04-22,4,16.01,17.0,9.25,9.67,12.57,111950,76,JEPX public intraday CSV
2026-04-22,5,16.41,17.0,9.14,10.0,12.31,137250,83,JEPX public intraday CSV
2026-04-22,6,16.19,16.9,6.93,10.01,13.19,186300,103,JEPX public intraday CSV
2026-04-22,7,16.71,18.88,8.95,18.5,14.06,201250,96,JEPX public intraday CSV
2026-04-22,8,20.0,20.11,9.51,12.4,14.59,267800,102,JEPX public intraday CSV
2026-04-22,9,20.08,26.11,8.48,12.01,20.23,539600,127,JEPX public intraday CSV
2026-04-22,10,22.0,27.0,8.46,15.29,24.65,605000,102,JEPX public intraday CSV
2026-04-22,11,26.71,28.11,10.0,10.0,22.22,403400,143,JEPX public intraday CSV
2026-04-22,12,23.77,24.27,8.3,23.88,19.72,246700,125,JEPX public intraday CSV
2026-04-22,13,17.37,19.03,7.72,14.41,14.64,298650,152,JEPX public intraday CSV
2026-04-22,14,7.9,16.59,4.9,10.01,11.37,235850,146,JEPX public intraday CSV
2026-04-22,15,1.11,15.83,0.91,9.14,8.75,247400,161,JEPX public intraday CSV
2026-04-22,16,0.11,12.11,0.01,9.04,8.3,375300,191,JEPX public intraday CSV
2026-04-22,17,0.2,13.98,0.01,6.01,8.18,367550,217,JEPX public intraday CSV
2026-04-22,18,0.2,14.0,0.01,6.01,8.0,424500,228,JEPX public intraday CSV
2026-04-22,19,0.2,13.21,0.01,10.0,9.1,326300,212,JEPX public intraday CSV
2026-04-22,20,0.2,15.2,0.01,7.44,7.22,297800,205,JEPX public intraday CSV
2026-04-22,21,0.2,13.0,0.01,8.65,7.51,788450,290,JEPX public intraday CSV
2026-04-22,22,0.2,13.61,0.01,8.01,7.65,724250,311,JEPX public intraday CSV
2026-04-22,23,0.2,13.71,0.01,10.51,7.99,575600,263,JEPX public intraday CSV
2026-04-22,24,0.2,13.0,0.01,13.0,8.3,500750,270,JEPX public intraday CSV
2026-04-22,25,0.2,13.01,0.01,10.0,7.49,533600,280,JEPX public intraday CSV
2026-04-22,26,0.2,13.98,0.01,13.01,8.27,510350,264,JEPX public intraday CSV
2026-04-22,27,0.2,18.79,0.01,13.73,11.56,340250,208,JEPX public intraday CSV
2026-04-22,28,0.2,19.94,0.01,14.78,11.2,413250,294,JEPX public intraday CSV
2026-04-22,29,0.2,18.84,0.01,13.01,12.74,411250,269,JEPX public intraday CSV
2026-04-22,30,16.75,21.86,2.93,14.87,15.09,293750,226,JEPX public intraday CSV
2026-04-22,31,22.8,28.2,6.8,21.21,20.29,379300,239,JEPX public intraday CSV
2026-04-22,32,12.0,45.0,7.03,28.06,28.29,673000,270,JEPX public intraday CSV
2026-04-22,33,29.9,45.0,8.01,25.56,31.13,601700,263,JEPX public intraday CSV
2026-04-22,34,33.38,45.0,8.85,16.32,36.23,838350,260,JEPX public intraday CSV
2026-04-22,35,37.54,45.09,8.4,17.97,31.28,1048800,276,JEPX public intraday CSV
2026-04-22,36,38.55,45.0,11.11,30.0,35.16,1075200,290,JEPX public intraday CSV
2026-04-22,37,20.01,45.01,8.72,32.0,35.11,1153000,278,JEPX public intraday CSV
2026-04-22,38,28.12,33.22,8.62,25.4,24.18,684300,241,JEPX public intraday CSV
2026-04-22,39,30.38,45.0,8.65,23.08,32.79,668600,205,JEPX public intraday CSV
2026-04-22,40,40.0,45.1,8.54,45.1,37.04,773400,200,JEPX public intraday CSV
2026-04-22,41,39.0,45.0,8.53,25.42,35.89,760750,216,JEPX public intraday CSV
2026-04-22,42,29.0,45.0,12.26,20.0,28.87,561050,185,JEPX public intraday CSV
2026-04-22,43,27.13,40.0,7.42,32.44,27.19,643300,205,JEPX public intraday CSV
2026-04-22,44,27.13,33.76,10.99,16.67,22.93,657700,214,JEPX public intraday CSV
2026-04-22,45,26.67,29.28,11.41,16.61,21.27,592400,200,JEPX public intraday CSV
2026-04-22,46,23.95,24.45,9.3,13.88,15.62,563950,215,JEPX public intraday CSV
2026-04-22,47,26.59,27.09,9.62,27.09,15.86,568300,214,JEPX public intraday CSV
2026-04-22,48,22.65,25.05,8.22,20.56,11.6,608700,203,JEPX public intraday CSV
2026-04-23,1,15.59,17.82,7.05,7.05,15.31,151900,81,JEPX public intraday CSV
2026-04-23,2,16.0,18.72,8.0,14.39,14.5,249450,99,JEPX public intraday CSV
2026-04-23,3,16.0,18.43,7.55,8.61,15.85,224850,79,JEPX public intraday CSV
2026-04-23,4,15.69,18.36,7.05,14.8,13.48,315500,103,JEPX public intraday CSV
2026-04-23,5,16.0,18.44,8.4,15.24,14.0,271600,78,JEPX public intraday CSV
2026-04-23,6,16.0,16.36,8.4,15.47,14.37,243450,78,JEPX public intraday CSV
2026-04-23,7,16.0,18.49,8.38,14.4,15.53,209100,97,JEPX public intraday CSV
2026-04-23,8,16.0,16.56,8.4,15.67,14.84,327500,117,JEPX public intraday CSV
2026-04-23,9,18.65,18.65,8.45,15.66,15.3,288400,102,JEPX public intraday CSV
2026-04-23,10,18.71,18.71,8.48,15.82,15.81,247200,90,JEPX public intraday CSV
2026-04-23,11,16.24,18.74,8.39,10.8,14.81,165900,78,JEPX public intraday CSV
2026-04-23,12,18.65,18.65,9.27,10.03,14.87,190500,91,JEPX public intraday CSV
2026-04-23,13,15.43,19.93,9.0,15.44,13.6,323650,138,JEPX public intraday CSV
2026-04-23,14,15.26,18.26,8.09,8.5,13.26,231800,112,JEPX public intraday CSV
2026-04-23,15,16.0,17.74,8.01,8.01,15.05,155300,117,JEPX public intraday CSV
2026-04-23,16,16.0,17.49,7.78,8.68,14.02,273650,149,JEPX public intraday CSV
2026-04-23,17,16.18,16.44,6.81,12.12,15.29,279700,170,JEPX public intraday CSV
2026-04-23,18,7.29,24.47,6.8,9.88,19.04,353500,203,JEPX public intraday CSV
2026-04-23,19,23.75,29.0,0.01,24.01,22.6,594750,235,JEPX public intraday CSV
2026-04-23,20,8.0,26.21,0.01,26.01,20.52,454800,250,JEPX public intraday CSV
2026-04-23,21,8.0,29.06,0.01,18.08,21.49,750500,282,JEPX public intraday CSV
2026-04-23,22,8.0,29.14,0.01,17.21,20.38,569000,266,JEPX public intraday CSV
2026-04-23,23,5.0,29.67,0.01,24.16,20.23,611400,285,JEPX public intraday CSV
2026-04-23,24,7.96,30.0,0.01,17.93,20.87,536200,274,JEPX public intraday CSV
2026-04-23,25,4.0,24.99,0.01,4.99,17.47,413000,221,JEPX public intraday CSV
2026-04-23,26,8.0,26.04,0.01,5.06,17.56,389350,227,JEPX public intraday CSV
2026-04-23,27,10.12,27.49,7.12,21.01,21.74,430750,269,JEPX public intraday CSV
2026-04-23,28,24.21,29.01,6.84,21.27,21.71,401750,226,JEPX public intraday CSV
2026-04-23,29,11.78,35.0,6.91,11.7,23.8,407900,262,JEPX public intraday CSV
2026-04-23,30,26.14,35.0,8.13,21.07,23.87,425950,275,JEPX public intraday CSV
2026-04-23,31,26.73,30.42,7.32,21.59,24.37,331400,253,JEPX public intraday CSV
2026-04-23,32,45.0,59.9,7.37,50.02,42.13,701950,263,JEPX public intraday CSV
2026-04-23,33,23.22,45.1,9.0,25.52,34.39,511050,264,JEPX public intraday CSV
2026-04-23,34,25.76,50.4,9.0,14.17,33.53,812500,330,JEPX public intraday CSV
2026-04-23,35,26.92,27.17,9.0,15.0,22.63,655500,306,JEPX public intraday CSV
2026-04-23,36,27.36,27.36,9.0,23.92,22.28,633000,319,JEPX public intraday CSV
2026-04-23,37,26.04,26.14,9.0,23.18,23.13,608100,303,JEPX public intraday CSV
2026-04-23,38,25.41,29.31,9.0,25.5,22.03,642900,351,JEPX public intraday CSV
2026-04-23,39,25.89,27.34,9.0,18.0,20.47,660750,286,JEPX public intraday CSV
2026-04-23,40,24.6,24.85,9.0,24.45,18.03,549000,248,JEPX public intraday CSV
2026-04-23,41,24.01,26.77,11.45,16.36,20.56,801600,228,JEPX public intraday CSV
2026-04-23,42,17.65,21.35,10.0,17.5,18.13,360050,179,JEPX public intraday CSV
2026-04-23,43,16.82,21.59,10.0,14.22,18.07,379950,214,JEPX public intraday CSV
2026-04-23,44,15.84,20.3,8.58,20.3,16.93,214800,141,JEPX public intraday CSV
2026-04-23,45,16.83,80.0,8.58,15.0,19.45,322050,180,JEPX public intraday CSV
2026-04-23,46,16.08,80.0,8.38,15.12,17.74,245750,158,JEPX public intraday CSV
2026-04-23,47,16.42,20.55,8.36,14.17,17.34,263900,154,JEPX public intraday CSV
2026-04-23,48,15.6,19.08,6.93,13.47,16.17,291650,170,JEPX public intraday CSV
2026-04-24,1,16.88,18.82,2.0,8.63,15.86,162400,110,JEPX public intraday CSV
2026-04-24,2,16.22,19.31,9.3,10.01,15.85,189050,101,JEPX public intraday CSV
2026-04-24,3,16.06,18.85,8.03,10.0,16.24,160850,85,JEPX public intraday CSV
2026-04-24,4,16.47,19.07,8.0,9.53,16.38,164450,94,JEPX public intraday CSV
2026-04-24,5,16.05,19.25,2.0,8.77,16.15,271400,108,JEPX public intraday CSV
2026-04-24,6,16.64,20.02,2.0,9.34,17.37,262050,83,JEPX public intraday CSV
2026-04-24,7,16.74,21.74,2.0,14.74,14.27,349550,119,JEPX public intraday CSV
2026-04-24,8,17.06,25.03,7.32,15.1,15.08,551250,165,JEPX public intraday CSV
2026-04-24,9,17.09,30.0,7.05,7.05,15.59,596350,171,JEPX public intraday CSV
2026-04-24,10,18.24,21.34,7.37,10.01,15.18,576300,195,JEPX public intraday CSV
2026-04-24,11,23.75,26.0,7.31,24.1,14.68,461450,177,JEPX public intraday CSV
2026-04-24,12,22.95,25.2,2.0,7.06,14.89,430900,180,JEPX public intraday CSV
2026-04-24,13,19.0,22.8,2.0,10.01,13.26,543050,226,JEPX public intraday CSV
2026-04-24,14,16.25,24.07,8.6,14.35,15.77,444700,190,JEPX public intraday CSV
2026-04-24,15,15.53,23.37,8.65,10.81,16.75,357500,199,JEPX public intraday CSV
2026-04-24,16,8.03,19.48,7.61,18.96,13.98,409450,200,JEPX public intraday CSV
2026-04-24,17,17.43,23.8,2.92,8.01,13.84,494050,251,JEPX public intraday CSV
2026-04-24,18,15.43,19.54,7.89,15.45,16.22,360650,147,JEPX public intraday CSV
2026-04-24,19,7.0,22.49,5.41,16.51,16.78,505000,194,JEPX public intraday CSV
2026-04-24,20,5.0,20.07,0.9,16.89,14.1,415800,169,JEPX public intraday CSV
2026-04-24,21,0.08,30.0,0.01,18.5,11.98,355650,175,JEPX public intraday CSV
2026-04-24,22,0.08,21.28,0.01,0.01,11.6,457500,203,JEPX public intraday CSV
2026-04-24,23,0.08,22.79,0.01,20.0,9.83,417100,228,JEPX public intraday CSV
2026-04-24,24,0.2,20.0,0.01,0.11,10.49,440950,231,JEPX public intraday CSV
2026-04-24,25,0.08,20.01,0.01,5.0,7.96,601800,317,JEPX public intraday CSV
2026-04-24,26,0.08,20.84,0.01,12.0,7.43,606750,334,JEPX public intraday CSV
2026-04-24,27,0.08,23.49,0.01,19.6,10.55,491600,327,JEPX public intraday CSV
2026-04-24,28,0.08,19.73,0.01,2.6,10.95,336600,227,JEPX public intraday CSV
2026-04-24,29,0.08,29.33,0.01,12.01,13.12,323450,204,JEPX public intraday CSV
2026-04-24,30,6.83,20.0,0.26,15.01,13.93,487350,255,JEPX public intraday CSV
2026-04-24,31,15.43,20.33,6.77,8.49,15.27,422950,236,JEPX public intraday CSV
2026-04-24,32,8.0,23.78,6.91,14.74,15.23,331200,228,JEPX public intraday CSV
2026-04-24,33,10.54,25.75,8.0,8.5,17.36,393800,232,JEPX public intraday CSV
2026-04-24,34,26.1,27.1,10.64,13.41,19.61,378900,236,JEPX public intraday CSV
2026-04-24,35,29.9,29.9,10.92,11.46,19.56,390100,248,JEPX public intraday CSV
2026-04-24,36,36.0,41.0,7.33,24.42,21.99,634250,229,JEPX public intraday CSV
2026-04-24,37,25.0,30.22,5.87,28.0,21.54,494350,232,JEPX public intraday CSV
2026-04-24,38,25.0,25.13,9.06,24.23,21.8,886700,309,JEPX public intraday CSV
2026-04-24,39,24.0,24.0,8.86,23.8,18.42,414050,216,JEPX public intraday CSV
2026-04-24,40,21.0,22.72,8.08,12.84,17.62,612000,245,JEPX public intraday CSV
2026-04-24,41,23.52,26.5,8.1,22.92,19.32,409550,194,JEPX public intraday CSV
2026-04-24,42,29.0,30.0,8.53,12.91,20.41,620850,227,JEPX public intraday CSV
2026-04-24,43,24.1,25.94,8.45,8.81,20.25,593100,235,JEPX public intraday CSV
2026-04-24,44,23.52,25.5,8.0,14.46,21.28,743000,283,JEPX public intraday CSV
2026-04-24,45,21.79,23.78,8.44,14.41,20.61,706600,274,JEPX public intraday CSV
2026-04-24,46,19.35,25.0,8.62,19.46,19.79,842300,295,JEPX public intraday CSV
2026-04-24,47,23.31,24.21,10.05,22.75,19.05,516450,234,JEPX public intraday CSV
2026-04-24,48,17.13,25.22,8.29,13.91,16.6,649250,262,JEPX public intraday CSV
2026-04-25,1,14.3,30.5,8.96,21.18,15.5,431550,129,JEPX public intraday CSV
2026-04-25,2,10.29,25.19,8.13,21.09,14.92,224150,104,JEPX public intraday CSV
2026-04-25,3,8.84,27.0,7.05,9.76,16.04,200400,89,JEPX public intraday CSV
2026-04-25,4,8.65,27.0,7.05,19.9,15.78,211300,94,JEPX public intraday CSV
2026-04-25,5,21.19,26.0,7.05,20.52,14.75,215200,111,JEPX public intraday CSV
2026-04-25,6,19.6,22.86,7.05,16.01,13.3,187800,108,JEPX public intraday CSV
2026-04-25,7,8.96,21.85,7.96,16.76,13.01,185550,100,JEPX public intraday CSV
2026-04-25,8,9.0,25.09,8.0,16.01,15.28,239050,117,JEPX public intraday CSV
2026-04-25,9,21.33,22.73,8.03,22.24,14.29,210400,111,JEPX public intraday CSV
2026-04-25,10,20.0,21.5,8.03,10.01,14.66,197650,112,JEPX public intraday CSV
2026-04-25,11,21.46,25.33,7.96,22.37,14.86,234550,139,JEPX public intraday CSV
2026-04-25,12,17.01,22.0,7.92,10.01,13.26,222300,128,JEPX public intraday CSV
2026-04-25,13,15.22,19.9,7.96,10.61,11.46,253600,130,JEPX public intraday CSV
2026-04-25,14,10.23,13.84,7.6,8.5,10.02,272250,137,JEPX public intraday CSV
2026-04-25,15,5.07,11.51,4.6,8.26,8.1,323350,186,JEPX public intraday CSV
2026-04-25,16,6.0,14.0,2.5,7.06,5.73,504350,249,JEPX public intraday CSV
2026-04-25,17,1.5,14.22,0.01,0.01,2.72,626850,280,JEPX public intraday CSV
2026-04-25,18,0.05,14.14,0.01,5.0,2.35,837400,322,JEPX public intraday CSV
2026-04-25,19,0.11,14.12,0.01,1.98,1.89,923300,354,JEPX public intraday CSV
2026-04-25,20,0.11,15.12,0.01,0.11,1.76,1048250,371,JEPX public intraday CSV
2026-04-25,21,0.11,11.0,0.01,0.01,1.94,1039900,334,JEPX public intraday CSV
2026-04-25,22,0.11,10.0,0.01,0.01,1.26,1079550,361,JEPX public intraday CSV
2026-04-25,23,0.11,10.0,0.01,0.01,1.32,1230350,340,JEPX public intraday CSV
2026-04-25,24,0.11,11.0,0.01,0.01,0.88,1168250,357,JEPX public intraday CSV
2026-04-25,25,0.01,10.5,0.01,0.11,0.85,1139000,306,JEPX public intraday CSV
2026-04-25,26,0.11,10.0,0.01,0.11,0.92,1126700,314,JEPX public intraday CSV
2026-04-25,27,0.11,10.46,0.01,0.11,2.57,995250,304,JEPX public intraday CSV
2026-04-25,28,0.11,14.19,0.01,0.11,1.51,857200,276,JEPX public intraday CSV
2026-04-25,29,0.11,14.12,0.01,0.01,1.64,833300,312,JEPX public intraday CSV
2026-04-25,30,0.11,15.34,0.01,15.34,1.75,910800,344,JEPX public intraday CSV
2026-04-25,31,0.01,18.0,0.01,0.03,2.6,877850,387,JEPX public intraday CSV
2026-04-25,32,1.1,14.52,0.5,0.79,3.1,751050,301,JEPX public intraday CSV
2026-04-25,33,0.2,17.42,0.01,4.99,2.7,1160200,424,JEPX public intraday CSV
2026-04-25,34,8.25,10.02,5.5,9.44,7.78,355450,233,JEPX public intraday CSV
2026-04-25,35,12.88,14.9,8.0,11.28,9.99,350600,191,JEPX public intraday CSV
2026-04-25,36,13.11,16.93,7.38,10.01,10.77,565900,243,JEPX public intraday CSV
2026-04-25,37,13.6,18.72,8.03,10.44,12.0,362400,192,JEPX public intraday CSV
2026-04-25,38,11.75,17.96,8.0,17.66,11.08,634050,204,JEPX public intraday CSV
2026-04-25,39,11.27,21.76,7.94,17.57,11.04,645550,222,JEPX public intraday CSV
2026-04-25,40,13.6,20.86,8.27,17.41,10.89,612400,207,JEPX public intraday CSV
2026-04-25,41,15.94,18.42,8.82,16.85,11.24,593350,216,JEPX public intraday CSV
2026-04-25,42,15.34,19.55,8.03,16.25,11.98,373550,179,JEPX public intraday CSV
2026-04-25,43,15.5,19.0,7.84,16.41,13.1,294900,166,JEPX public intraday CSV
2026-04-25,44,15.0,26.0,8.41,13.58,12.88,398650,196,JEPX public intraday CSV
2026-04-25,45,44.93,44.93,7.54,16.6,19.97,688600,215,JEPX public intraday CSV
2026-04-25,46,27.1,33.0,7.97,14.09,14.79,449700,198,JEPX public intraday CSV
2026-04-25,47,27.1,29.5,7.97,13.25,13.38,436900,186,JEPX public intraday CSV
2026-04-25,48,22.5,23.19,7.4,13.22,13.24,374250,156,JEPX public intraday CSV
2026-04-26,1,14.0,15.64,8.61,10.37,14.03,43150,46,JEPX public intraday CSV
2026-04-26,2,15.0,15.29,8.19,12.91,11.74,56450,32,JEPX public intraday CSV
2026-04-26,3,15.0,15.79,8.01,8.75,11.8,69150,44,JEPX public intraday CSV
2026-04-26,4,15.0,16.09,8.61,9.11,14.15,55500,46,JEPX public intraday CSV
2026-04-26,5,16.69,18.7,8.62,16.79,13.19,64700,44,JEPX public intraday CSV
2026-04-26,6,17.6,18.7,8.61,13.51,14.42,67250,43,JEPX public intraday CSV
2026-04-26,7,21.0,21.99,8.65,19.1,19.23,47750,41,JEPX public intraday CSV
2026-04-26,8,22.24,22.69,8.93,15.65,12.43,263400,80,JEPX public intraday CSV
2026-04-26,9,22.38,23.25,9.0,14.29,13.62,215600,80,JEPX public intraday CSV
2026-04-26,10,22.24,22.24,9.0,13.01,13.37,200350,77,JEPX public intraday CSV
2026-04-26,11,16.94,20.04,8.95,16.84,12.25,172450,66,JEPX public intraday CSV
2026-04-26,12,15.25,15.8,7.06,7.06,13.83,91000,61,JEPX public intraday CSV
2026-04-26,13,14.47,14.47,6.92,10.01,10.2,78550,70,JEPX public intraday CSV
2026-04-26,14,2.01,11.3,0.91,8.0,8.28,167000,97,JEPX public intraday CSV
2026-04-26,15,0.01,13.85,0.01,7.49,5.78,127550,120,JEPX public intraday CSV
2026-04-26,16,0.01,15.67,0.01,4.99,4.66,269600,160,JEPX public intraday CSV
2026-04-26,17,0.01,14.57,0.01,5.9,4.74,177300,99,JEPX public intraday CSV
2026-04-26,18,0.01,6.85,0.01,1.0,3.7,751350,235,JEPX public intraday CSV
2026-04-26,19,0.01,7.1,0.01,1.98,2.82,1195350,311,JEPX public intraday CSV
2026-04-26,20,0.01,6.48,0.01,1.31,2.41,1085050,302,JEPX public intraday CSV
2026-04-26,21,0.01,3.15,0.01,0.99,1.64,748600,217,JEPX public intraday CSV
2026-04-26,22,0.01,5.0,0.01,5.0,1.68,854800,224,JEPX public intraday CSV
2026-04-26,23,0.01,5.5,0.01,0.42,2.05,959250,246,JEPX public intraday CSV
2026-04-26,24,0.01,5.83,0.01,5.83,2.28,792350,229,JEPX public intraday CSV
2026-04-26,25,0.01,6.25,0.01,0.51,2.78,768400,258,JEPX public intraday CSV
2026-04-26,26,0.01,7.5,0.01,1.26,3.77,748350,250,JEPX public intraday CSV
2026-04-26,27,0.01,8.89,0.01,4.28,4.21,265700,183,JEPX public intraday CSV
2026-04-26,28,0.01,10.06,0.01,9.65,7.44,308050,157,JEPX public intraday CSV
2026-04-26,29,0.01,7.9,0.01,1.46,3.49,482550,206,JEPX public intraday CSV
2026-04-26,30,0.2,9.72,0.01,3.46,6.14,664550,250,JEPX public intraday CSV
2026-04-26,31,0.2,13.0,0.01,6.49,7.03,797950,264,JEPX public intraday CSV
2026-04-26,32,0.2,16.77,0.01,4.23,9.65,481950,208,JEPX public intraday CSV
2026-04-26,33,10.67,28.99,3.0,4.06,11.83,500900,200,JEPX public intraday CSV
2026-04-26,34,11.09,27.0,6.27,6.28,14.79,415500,180,JEPX public intraday CSV
2026-04-26,35,19.5,40.0,7.44,10.01,17.47,378350,178,JEPX public intraday CSV
2026-04-26,36,11.55,26.64,9.07,14.57,15.59,616850,223,JEPX public intraday CSV
2026-04-26,37,17.27,28.38,9.0,10.01,13.57,743500,262,JEPX public intraday CSV
2026-04-26,38,13.62,23.43,9.0,14.16,13.48,829700,241,JEPX public intraday CSV
2026-04-26,39,25.0,28.1,9.0,12.65,14.22,827200,241,JEPX public intraday CSV
2026-04-26,40,22.79,23.19,9.0,14.59,13.77,823950,232,JEPX public intraday CSV
2026-04-26,41,22.38,40.0,8.74,14.62,15.5,699100,215,JEPX public intraday CSV
2026-04-26,42,32.0,41.0,8.93,25.0,23.04,981100,208,JEPX public intraday CSV
2026-04-26,43,32.0,41.0,8.63,14.57,31.19,633500,153,JEPX public intraday CSV
2026-04-26,44,21.69,22.09,8.84,13.9,18.2,292050,109,JEPX public intraday CSV
2026-04-26,45,14.84,21.6,8.61,11.34,15.92,287550,122,JEPX public intraday CSV
2026-04-26,46,14.72,21.6,8.93,14.62,11.91,664500,191,JEPX public intraday CSV
2026-04-26,47,14.68,20.78,8.61,12.91,15.3,357800,138,JEPX public intraday CSV
2026-04-26,48,14.21,30.0,7.75,10.01,14.1,388700,163,JEPX public intraday CSV
2026-04-27,1,15.0,17.73,8.34,14.88,14.86,102050,46,JEPX public intraday CSV
2026-04-27,2,15.0,20.86,8.51,14.23,16.24,99800,46,JEPX public intraday CSV
2026-04-27,3,15.0,18.0,7.05,14.23,14.87,92500,47,JEPX public intraday CSV
2026-04-27,4,15.0,18.0,7.05,14.73,14.63,93850,52,JEPX public intraday CSV
2026-04-27,5,14.53,18.3,7.05,14.54,15.95,123950,61,JEPX public intraday CSV
2026-04-27,6,14.8,19.55,7.05,8.48,16.21,126450,70,JEPX public intraday CSV
2026-04-27,7,15.0,19.55,8.11,15.0,16.06,104850,66,JEPX public intraday CSV
2026-04-27,8,15.18,18.78,8.08,8.08,15.77,109950,66,JEPX public intraday CSV
2026-04-27,9,15.0,19.55,8.15,15.2,15.66,105750,55,JEPX public intraday CSV
2026-04-27,10,15.93,19.55,8.11,17.0,16.35,114700,63,JEPX public intraday CSV
2026-04-27,11,15.89,19.55,8.22,15.89,16.51,145350,78,JEPX public intraday CSV
2026-04-27,12,16.0,19.55,8.15,10.01,15.95,183500,82,JEPX public intraday CSV
2026-04-27,13,16.89,19.0,7.05,10.17,15.25,251950,114,JEPX public intraday CSV
2026-04-27,14,19.83,24.43,8.12,19.83,19.85,170200,94,JEPX public intraday CSV
2026-04-27,15,22.28,45.0,6.61,14.0,20.28,236000,124,JEPX public intraday CSV
2026-04-27,16,26.48,30.08,4.88,21.0,20.18,357400,125,JEPX public intraday CSV
2026-04-27,17,0.2,33.93,0.01,17.91,22.59,500250,179,JEPX public intraday CSV
2026-04-27,18,0.2,25.5,0.01,16.01,20.25,418200,175,JEPX public intraday CSV
2026-04-27,19,0.2,32.78,0.01,18.18,20.83,379450,198,JEPX public intraday CSV
